500,17 475,52 557,164 12,246
183,169 609,77 47,27 1,353
311,45 233,269 241,340 504,418
393,451 230,427 390,12 615,472
433,257 304,213 234,44 308,453
406,365 404,117 409,395 405,84
234,437 370,101 600,360 593,446
405,433 590,286 402,296 251,264
435,263 414,73 80,313 465,415
65,110 478,275 551,334 34,405
78,230 294,425 617,24 3,6
402,57 636,341 68,433 516,445
424,148 36,476 589,453 152,398
216,25 10,264 189,471 589,442
479,271 84,45 67,393 279,104
442,382 60,144 104,274 627,217
456,196 454,153 458,66 28,252
600,314 259,301 508,380 576,245
321,45 172,398 150,3 598,456
489,282 291,200 140,241 537,47
228,344 548,97 385,233 332,46
41,390 180,168 429,401 205,149
107,60 182,201 179,179 416,475
577,264 189,459 35,455 285,92
262,114 202,461 346,268 511,125
28,236 119,269 552,99 350,375
85,416 388,188 484,190 466,416
588,133 325,181 610,92 518,86
518,48 548,52 614,78 228,404
622,340 63,186 148,39 287,257
485,226 416,315 536,289 383,239
622,185 361,225 361,30 422,148
448,114 191,20 58,66 282,85
638,135 452,458 243,353 46,278
118,62 193,197 6,177 369,277
615,163 147,272 401,225 626,256
366,69 610,360 621,43 17,238
392,82 514,154 445,140 385,340
183,312 570,182 388,92 335,234
282,440 6,15 261,3 25,262
575,462 51,175 232,30 269,411
43,192 182,413 312,397 247,57
628,443 618,453 85,147 463,258
566,363 164,146 496,318 214,79
247,70 116,43 31,397 401,296
84,178 623,1 164,326 346,35
621,93 440,334 518,249 640,336
390,444 614,223 555,43 433,191
157,11 388,274 185,59 318,334
140,392 208,405 301,291 352,116
50,146 523,401 506,104 237,329
30,419 125,129 273,463 322,127
607,439 8,127 237,375 445,337
171,8 335,252 54,391 395,289
90,57 523,309 609,329 212,11
231,325 386,30 500,337 303,198
154,222 542,171 64,16 426,288
246,156 83,479 580,192 620,253
234,143 553,13 70,451 147,328
140,29 625,304 4,87 524,112
582,362 236,50 204,75 384,197
306,17 311,304 531,343 567,475
480,306 217,45 167,324 351,52
570,461 401,356 49,300 496,15
527,277 172,383 430,455 74,404
382,430 553,188 429,386 573,439
468,143 631,274 208,336 471,406
438,81 387,321 5,157 212,104
19,52 279,421 452,248 389,223
612,191 543,376 136,177 114,214
585,45 227,238 421,302 428,414
13,73 526,355 413,367 124,438
610,373 484,381 195,252 117,38
298,23 304,210 626,50 22,292
484,447 326,320 191,365 457,318
568,148 146,316 323,91 406,147
603,78 338,254 341,362 481,34
493,212 546,385 286,268 416,324
480,298 178,41 86,327 22,166
276,380 178,102 558,239 506,161
25,221 608,35 344,86 287,352
203,464 575,330 464,444 255,308
163,66 220,153 306,36 39,287
506,31 245,242 98,340 308,258
383,475 196,313 518,254 352,34
426,379 203,162 613,383 214,18
454,227 557,284 141,328 466,226
202,124 287,340 71,436 385,234
475,137 302,403 318,474 467,150
74,136 624,436 345,304 588,455
43,46 200,407 176,109 222,152
187,219 371,19 575,187 222,437
75,116 245,230 542,166 537,239
297,58 551,158 24,357 184,358
138,127 463,37 591,296 314,25
357,96 209,175 233,334 428,359
404,300 635,85 305,109 285,315
203,198 527,203 26,320 160,180
25,124 468,370 73,194 157,64
279,293 39,64 414,176 284,170
243,161 3,177 535,475 69,69
172,450 274,378 555,230 86,4
34,143 457,19 411,77 271,456
97,187 580,142 595,84 375,193
23,398 291,24 73,396 497,329
332,432 375,124 350,250 588,77
367,171 539,260 425,474 449,412
216,359 234,182 46,260 267,472
166,244 607,366 591,56 136,177
613,403 399,262 134,447 231,150
100,223 536,68 475,175 249,457
209,379 611,465 49,207 524,150
435,252 454,424 536,363 234,390
225,161 396,151 332,398 257,155
439,393 582,246 152,378 381,236
158,300 113,235 584,278 399,138
171,212 435,339 229,434 632,146
34,280 487,450 389,462 594,453
120,218 119,328 504,59 354,42
292,34 536,207 570,138 471,106
628,57 546,237 333,457 461,170
120,57 351,210 529,363 46,318
109,217 607,102 361,74 431,370
329,419 446,328 381,113 546,339
319,145 206,118 522,46 234,149
22,184 131,219 466,273 567,187
13,321 225,115 473,355 250,446
374,343 108,116 252,54 622,463
103,11 445,56 483,201 284,402
102,280 196,134 329,160 369,388
451,255 518,262 23,212 95,166
243,419 324,316 286,88 111,22
453,188 247,20 138,293 276,369
174,401 172,256 156,85 491,122
571,79 554,200 588,239 194,39
113,456 557,148 566,361 141,353
156,418 493,121 274,12 574,454
27,326 572,417 391,49 548,98
382,59 53,143 198,292 442,102
136,319 156,268 339,218 26,104
581,392 176,66 270,251 63,11
157,152 577,426 483,82 419,225
93,215 164,381 94,379 486,42
69,452 245,177 134,271 144,407
620,220 125,425 545,336 360,441
171,275 333,246 576,345 497,238
483,426 102,161 77,8 127,26
517,106 567,341 226,312 283,206
25,182 587,254 182,358 315,39
175,18 53,109 236,224 304,416
63,470 103,280 473,76 354,206
506,460 266,134 595,389 613,267
321,300 530,480 382,187 572,20
603,224 325,76 510,145 368,446
467,25 111,351 175,184 618,220
416,361 572,473 624,296 209,24
621,110 566,467 382,287 217,161
22,73 216,450 75,41 300,180
349,153 117,446 595,209 474,115
638,201 182,258 481,177 202,197
635,93 442,144 507,115 94,140
429,219 108,429 406,114 339,45
110,446 165,211 206,64 628,446
190,413 527,215 181,146 248,201
142,402 545,318 2,16 238,385
116,285 18,238 159,393 66,258
546,276 239,116 430,164 332,108
359,407 266,303 278,310 170,301
354,70 358,67 545,285 205,335
300,233 462,128 279,81 597,257
485,247 630,90 331,119 399,265
133,426 591,350 537,442 3,366
120,282 86,467 587,392 297,341
149,387 155,265 17,287 174,459
235,1 77,435 552,446 407,0
628,393 67,361 30,42 520,304
332,41 234,315 60,163 203,248
9,177 346,398 404,414 260,328
233,168 319,369 188,23 74,360
27,117 107,228 349,381 555,16
593,288 268,260 600,274 590,161
138,27 270,90 624,250 320,177
432,214 109,104 176,298 556,103
131,464 157,438 6,17 353,211
597,346 62,91 292,129 121,445
255,263 254,76 89,393 601,188
47,258 521,81 403,201 234,19
281,156 87,440 375,265 15,64
402,429 497,252 598,162 597,39
598,444 398,310 48,254 175,158
211,55 555,113 336,467 416,147
415,432 131,118 104,230 118,54
313,433 607,155 427,303 318,220
429,314 26,272 570,97 359,141
93,64 508,79 98,183 247,239
153,385 583,229 512,161 254,93
126,258 448,474 115,442 338,240
299,375 584,430 603,135 471,149
49,30 387,346 354,59 516,284
528,166 528,318 387,185 4,448
453,3 111,70 211,21 159,312
530,320 487,122 439,189 394,183
243,30 50,68 426,303 175,191
512,468 209,335 1,247 77,43
265,408 420,333 14,20 211,104
130,239 482,231 192,183 563,177
430,85 393,409 259,13 325,432
110,308 319,310 435,362 172,273
343,275 593,382 213,123 68,387
403,385 296,14 283,392 223,197
233,140 524,441 356,15 331,226
465,225 335,385 118,391 576,448
181,120 197,414 253,65 354,111
447,357 239,196 165,93 170,347
209,152 628,7 333,110 590,395
375,45 237,311 498,266 595,301
337,453 583,480 578,464 360,374
112,331 110,62 579,257 264,164
457,22 50,240 534,361 227,25
298,377 316,330 296,280 431,110
393,346 35,12 594,80 338,466
4,215 75,255 162,70 154,147
455,225 320,142 196,344 399,376
359,322 461,379 138,207 6,219
47,215 605,3 439,349 353,27
580,451 163,235 62,389 202,351
396,192 468,230 50,295 284,248
276,341 11,67 157,67 296,78
591,57 587,453 432,134 509,355
453,99 400,118 427,464 48,199
164,45 369,449 330,320 182,283
35,171 518,50 143,38 621,476
271,434 627,204 540,297 174,123
309,397 104,401 566,371 183,349
637,443 84,298 618,280 242,399
87,458 239,396 377,355 464,453
582,41 157,178 215,164 240,366
616,237 246,417 284,63 545,84
101,357 95,377 460,251 271,231
609,198 251,293 260,386 276,215
511,426 30,15 79,313 334,187
624,92 428,469 585,134 529,301
527,202 260,92 95,298 193,423
458,442 173,20 411,467 34,422
530,226 558,163 358,106 564,81
231,297 74,280 262,221 64,60
204,155 523,290 236,90 369,207
310,191 34,325 524,480 269,415
602,426 577,348 554,52 238,265
300,239 469,45 173,471 278,187
531,473 338,156 506,100 411,418
37,196 115,462 408,74 365,396
364,357 395,76 509,193 426,81
400,167 621,170 64,281 374,336
243,180 335,41 45,364 259,399
179,124 89,39 138,226 351,362
554,80 197,5 237,70 447,191
229,150 21,431 453,256 497,324
552,266 531,404 237,424 157,239
455,73 226,435 387,178 171,379
101,49 333,135 555,442 293,168
429,252 447,293 347,22 126,418
342,460 186,319 457,347 531,221
358,304 335,474 297,185 99,160
366,94 421,337 480,335 163,447
589,119 9,304 374,192 496,240
412,245 134,149 1,218 189,159
116,43 500,237 559,453 433,354
236,237 538,312 199,304 229,90
548,442 133,393 377,154 317,64
139,281 252,392 56,98 411,274
99,282 334,63 173,162 216,307
216,51 543,54 253,101 566,118
276,314 599,12 226,21 140,316
20,400 161,290 275,244 363,192
410,65 483,302 454,211 151,313
12,321 512,53 231,399 211,133
410,8 373,354 286,132 402,189
153,380 459,327 391,185 254,408
216,456 520,137 456,71 605,200
453,288 255,359 524,473 569,332
605,159 340,416 57,285 135,189
621,116 446,463 370,110 512,109
460,62 342,353 218,219 490,134
193,110 239,383 71,108 241,133
275,178 397,237 244,184 622,366
461,416 207,328 279,302 244,221
350,245 473,378 426,269 377,169
563,424 304,299 570,73 268,415
79,229 54,5 607,4 53,112
512,346 619,18 28,460 247,20
433,41 543,480 113,244 528,83
192,394 166,312 358,266 243,377
159,147 80,130 30,292 126,366
162,343 36,55 461,48 469,107
383,476 419,146 283,163 310,47
185,109 61,4 570,268 440,334
368,454 6,473 49,276 601,129
357,321 522,416 282,269 397,98
521,472 76,223 83,44 79,269
177,209 572,471 161,258 247,300
84,439 435,457 573,423 564,333
562,352 170,375 625,242 169,418
294,401 471,451 108,127 341,85
263,66 163,109 67,124 439,408
136,417 176,404 336,287 150,352
245,110 462,275 396,230 146,23
230,302 21,385 261,218 322,31
621,433 541,278 191,244 51,361
210,133 416,34 316,41 329,333
237,369 603,13 238,4 253,185
38,132 94,275 437,61 517,381
277,314 363,221 39,161 325,323
33,8 405,347 237,346 336,367
20,463 434,157 412,45 93,391
106,51 484,436 529,374 508,70
250,262 165,325 74,428 156,417
85,67 294,155 292,162 624,135
380,444 506,61 122,3 276,199
612,308 195,378 335,26 279,59
294,375 76,51 550,21 588,289
47,209 593,242 127,203 6,440
309,139 633,228 620,347 389,398
215,408 446,243 396,301 629,197
230,185 605,247 508,215 93,414
611,429 571,208 272,336 429,196
435,341 309,154 575,133 491,292
127,298 238,320 161,460 568,438
117,340 477,172 181,237 501,352
379,227 390,276 327,340 129,360
534,172 558,152 83,157 247,132
319,287 431,74 219,355 69,194
123,294 592,16 117,93 21,220
615,106 428,472 140,464 304,194
276,396 577,296 272,440 513,105
303,348 522,443 634,43 221,299
524,346 335,439 401,108 492,420
159,264 223,89 54,156 335,120
349,381 276,371 206,451 407,60
442,316 334,304 189,96 17,156
287,79 87,376 630,213 273,434
215,240 50,48 546,141 217,438
629,258 265,111 480,14 175,164
410,435 350,362 182,416 531,353
377,167 272,262 270,257 187,241
446,293 347,263 609,281 259,122
193,208 154,236 335,30 285,281
514,403 359,441 589,286 181,191
238,454 382,50 180,352 117,423
110,136 391,324 631,357 521,377
281,372 449,470 587,50 402,11
139,128 590,447 521,283 194,433
281,171 237,68 457,158 538,399
48,383 388,248 25,138 583,415
58,189 133,227 387,56 581,471
595,60 12,211 561,121 258,154
414,325 146,380 189,144 379,278
320,450 255,287 101,92 422,393
286,414 95,469 585,271 144,459
503,358 266,333 562,293 261,467
202,319 202,381 623,11 287,106
326,418 133,452 154,3 516,334
29,173 593,204 237,169 221,13
41,213 467,339 166,418 410,186
268,75 421,95 227,480 81,346
505,215 257,66 106,119 92,280
548,224 304,35 154,95 62,296
396,122 102,472 430,304 135,269
572,364 412,471 148,134 175,276
294,477 150,75 411,55 199,302
114,8 632,375 226,405 56,203
173,204 55,348 409,321 207,325
423,390 418,81 186,63 467,115
197,441 470,264 433,316 155,446
12,25 557,62 568,224 534,404
552,104 265,325 432,254 266,78
361,373 535,129 10,79 607,345
24,232 239,40 355,164 628,448
374,8 634,237 18,306 335,23
488,30 451,284 260,275 131,197
533,335 291,112 482,123 589,96
88,242 159,158 96,340 36,224
325,152 137,413 104,282 72,81
553,67 437,341 344,201 324,101
300,112 599,206 549,197 49,371
383,454 517,63 270,243 49,99
552,178 5,80 13,478 466,101
466,425 448,146 464,116 284,112
84,108 176,222 199,54 452,389
79,392 74,370 434,113 255,154
37,167 111,74 504,23 23,356
338,298 558,0 476,188 352,116
117,366 396,54 139,67 356,288
554,405 408,114 141,455 580,45
179,100 514,165 460,456 313,291
4,379 636,451 65,77 37,440
387,73 48,141 564,318 621,262
471,364 429,415 1,121 593,231
432,3 467,0 526,139 333,23
427,335 261,471 139,430 79,76
4,170 392,405 298,118 609,308
145,428 240,366 384,49 575,239
517,262 96,340 460,112 505,272
612,454 160,73 571,478 109,196
166,162 316,297 145,365 69,53
329,169 125,144 293,259 475,360
100,134 80,413 322,237 149,308
503,218 70,13 239,330 534,244
407,311 158,171 601,59 161,409
471,76 178,327 69,325 357,448
496,386 30,362 573,352 226,311
594,261 307,72 299,458 64,167
323,82 361,76 305,256 491,327
637,222 470,436 559,169 131,206
178,144 282,99 42,28 543,107
129,287 319,346 161,461 635,184
468,245 506,179 179,224 29,111
459,469 137,223 307,438 254,247
541,201 401,462 293,349 553,287
478,205 177,438 56,422 308,148
161,420 199,269 597,285 620,321
348,99 452,105 216,253 172,12
52,435 473,475 559,328 537,289
264,300 614,155 129,155 201,245
635,192 6,168 117,45 303,338
604,422 245,221 167,445 107,376
171,198 341,318 440,314 517,46
208,375 266,263 280,299 281,195
309,134 606,404 431,277 445,237
62,263 352,176 313,344 315,463
401,8 356,381 578,278 158,74
604,296 264,455 252,475 409,363
185,96 499,110 200,150 147,309
607,345 134,245 94,326 346,412
373,231 13,152 151,261 19,221
286,312 446,128 137,195 593,111
529,350 357,311 385,219 496,132
214,419 139,319 441,366 428,289
427,109 277,3 215,180 311,388
333,285 345,345 447,216 574,185
359,163 8,368 556,254 579,74
85,247 567,293 359,276 427,349
486,66 569,403 242,275 619,413
179,130 385,374 563,421 273,253
459,359 539,57 620,369 333,264
341,127 431,368 571,112 498,99
109,380 292,350 26,266 318,351
553,40 607,81 544,256 164,163
400,316 230,475 0,31 177,319
518,296 347,337 511,19 317,78
52,90 96,429 272,14 155,97
37,225 358,281 490,198 92,250
292,298 177,196 610,30 615,196
433,403 375,479 283,255 60,309
102,241 446,347 18,78 65,167
280,27 33,242 276,477 347,63
384,33 620,419 212,163 31,27
614,438 188,389 127,458 347,314
7,345 382,218 415,190 625,333
510,170 598,111 154,189 148,435
62,24 266,329 519,378 43,289
411,231 110,397 375,24 290,248
171,81 62,417 526,463 19,32
123,468 119,6 393,102 497,202
262,166 585,325 506,72 344,140
5,309 346,201 393,264 440,128
624,337 425,153 449,18 350,0
267,236 639,261 96,203 626,384
402,41 383,420 312,405 221,89
4,264 319,349 412,126 253,310
55,303 433,411 123,300 630,261
185,343 371,246 202,254 484,146
528,339 112,372 439,284 604,318
64,397 397,420 324,231 355,179
32,105 614,404 160,163 462,326
51,158 384,384 620,476 47,41
499,246 50,302 373,12 21,139
384,23 512,41 119,63 561,335
481,234 440,202 267,173 50,227
626,326 625,117 267,65 534,187
303,36 620,208 141,302 168,200
387,53 286,95 538,367 503,94
474,105 313,54 361,21 185,126
334,422 419,409 485,361 343,33
70,378 475,325 485,179 190,63
554,312 570,204 71,90 250,331
31,258 156,122 420,192 472,399
399,119 348,344 507,321 354,17
208,348 392,49 388,242 356,54
471,6 97,130 539,355 426,419
102,360 505,45 73,51 407,53
226,283 170,11 351,53 301,463
427,450 112,185 76,460 354,6
589,28 138,59 575,266 243,300
418,172 125,420 149,317 336,20
277,23 239,414 115,263 221,412
328,449 317,359 378,475 637,126
535,37 348,56 259,158 491,317
140,172 295,69 243,171 549,296
22,456 278,35 267,454 150,103
493,130 245,443 383,6 577,43
86,386 319,23 405,204 14,224
194,229 30,420 582,74 343,114
570,443 366,228 251,94 17,216
55,356 385,454 236,193 354,69
108,22 440,336 121,27 201,160
429,21 132,358 461,183 217,9
186,183 635,199 446,390 478,149
191,56 513,248 308,345 368,350
125,154 200,31 595,126 182,314
395,276 602,299 345,19 433,260
518,202 575,71 323,376 174,170
559,195 548,286 95,265 292,470
258,41 256,469 393,289 601,419
545,131 96,146 614,432 143,330
166,440 417,120 119,235 568,413
180,460 228,79 554,376 502,38
10,213 130,261 29,33 24,426
297,161 32,391 379,258 250,164
37,209 414,383 463,357 191,431
27,202 102,210 366,266 250,75
243,433 344,324 408,105 158,47
394,280 586,150 620,348 82,16
104,298 526,6 105,186 54,455
323,431 56,358 615,251 413,34
356,119 510,388 184,263 58,238
493,226 293,30 66,345 89,442
379,418 421,357 176,377 37,315
384,140 355,206 69,185 431,323
625,65 355,154 175,74 484,205
228,261 511,104 159,241 548,196
266,230 364,396 152,291 291,414
373,165 88,100 3,454 565,447
153,350 440,448 284,463 314,66
99,66 326,112 227,435 640,8
418,105 142,120 48,380 218,417
352,65 488,206 347,303 11,109
134,417 586,125 512,42 628,241
0,254 176,135 135,246 338,52
375,440 365,298 17,419 486,204
225,164 481,264 476,151 216,136
73,87 122,134 256,263 504,294
43,327 123,179 165,381 112,105
636,81 496,323 278,226 535,308
84,285 339,479 455,351 95,462
401,126 91,282 11,261 137,256
66,297 90,195 492,178 294,215
524,141 358,258 245,177 276,305
616,362 59,60 68,19 73,26
149,125 392,24 457,241 174,386
539,175 216,342 464,167 463,423
406,102 66,146 305,329 235,56
143,422 307,440 552,226 527,30
633,76 177,99 427,68 515,264
325,73 346,257 553,180 577,30
162,109 499,421 534,161 597,242
603,255 602,458 332,75 133,415
292,371 5,65 101,79 115,215
196,39 16,456 94,1 229,430
334,416 69,28 636,155 89,10
349,384 501,28 324,338 232,134
622,159 224,168 268,91 355,465
434,275 176,250 389,324 444,67
309,134 588,228 535,226 36,127
89,7 599,133 373,9 574,187
249,225 597,96 354,211 532,405
214,109 265,476 542,236 91,64
254,134 336,30 407,309 126,9
340,263 68,85 63,463 388,464
226,393 68,378 396,118 189,104
249,139 144,208 108,306 3,457
75,96 412,425 23,455 110,299
292,377 611,84 187,58 264,267
170,248 372,403 626,403 260,344
435,454 281,37 324,380 20,13
202,389 416,85 198,214 270,21
544,211 597,333 51,239 413,405
178,30 101,478 547,468 391,195
387,245 436,464 607,262 34,323
354,169 539,305 427,467 219,197
554,437 108,107 375,267 380,372
71,183 537,194 301,434 488,145
203,442 439,214 567,427 342,424
148,268 620,338 332,242 258,185
97,312 161,66 377,3 451,368
259,193 559,279 600,384 111,414
526,224 500,346 398,179 389,65
290,219 264,412 596,75 270,103
158,210 638,212 314,324 628,398
350,37 148,214 436,287 171,452
219,100 388,386 405,77 242,169
209,81 279,52 268,479 510,301
370,363 296,95 94,449 585,471
96,348 222,184 557,362 50,321
138,78 152,275 565,403 374,149
224,249 325,324 156,343 640,212
51,74 573,440 532,66 569,363
474,190 555,369 182,349 428,117
634,95 544,150 409,107 459,190
589,13 195,396 502,146 635,291
0,417 423,27 28,271 405,162
572,272 140,51 221,477 369,331
581,375 248,128 571,226 133,328
73,36 528,466 562,104 74,293
345,429 181,202 310,300 31,212
593,380 300,160 514,288 493,71
316,90 448,477 471,20 145,8
394,148 109,342 472,47 533,466
418,210 375,219 595,342 326,420
640,464 417,111 220,428 225,265
66,317 562,429 637,286 55,2
480,99 443,477 236,414 230,120
15,93 414,281 637,93 53,49
86,115 408,398 524,26 66,335
91,419 74,326 6,428 355,27
221,125 317,435 3,457 611,178
49,413 313,70 479,302 598,51
0,331 137,463 543,401 89,465
130,292 400,77 128,30 70,0
597,324 298,374 463,459 548,322
635,377 610,89 627,306 262,352
599,265 206,377 236,20 610,227
52,60 628,264 422,223 243,164
279,199 560,158 120,426 46,332
539,158 302,279 437,1 512,430
492,18 371,64 58,265 328,210
627,264 506,290 297,19 424,345
6,351 183,13 256,397 225,134
93,475 555,251 215,47 481,141
594,256 169,309 137,117 249,413
39,359 602,385 44,332 262,377
374,361 190,406 11,345 457,354
297,364 63,162 493,50 461,103
219,322 103,137 291,106 98,305
324,145 614,318 173,235 177,187
409,456 32,240 110,93 188,419
489,202 208,70 548,231 434,411
149,301 66,220 253,58 640,131
500,145 215,214 381,32 416,102
286,335 456,227 463,46 80,202
368,56 78,215 427,280 494,61
405,50 454,28 182,148 416,355
313,437 211,275 298,99 12,55
194,433 47,38 83,468 129,3
400,53 257,264 284,246 243,423
356,140 593,185 516,247 634,432
288,230 494,19 194,59 106,395
593,184 101,74 568,282 322,32
72,420 569,268 346,203 423,2
607,448 549,33 49,229 368,473
577,200 27,71 332,181 421,144
477,267 305,266 79,203 31,162
440,374 610,276 448,69 589,352
392,234 256,26 338,461 148,224
522,177 63,360 311,348 144,469
185,168 634,301 228,293 111,99
235,179 513,290 138,342 569,100
402,119 558,121 399,321 429,373
74,441 320,99 234,183 555,39
11,312 47,364 207,112 397,289
280,420 88,424 514,374 65,66
342,10 511,349 562,265 42,231
506,246 52,102 404,322 75,415
164,432 146,188 199,35 461,85
326,330 146,398 470,160 40,55
125,165 571,62 469,50 469,359
289,312 368,304 81,45 107,284
58,177 379,244 55,358 341,200
272,281 639,437 228,313 257,169
418,382 271,407 487,108 481,307
416,41 126,253 219,132 501,295
195,418 371,258 636,376 357,341
87,247 337,444 392,63 583,425
134,392 225,162 270,174 124,225
181,278 222,22 635,124 547,37
603,334 550,260 355,16 243,99
209,17 57,291 112,136 13,234
126,456 207,297 577,201 454,287
586,105 532,265 147,158 104,171
266,143 531,105 109,271 184,143
24,412 259,196 576,101 426,71
625,23 31,275 112,466 303,339
387,254 140,137 142,174 360,60
183,440 247,199 98,219 68,431
116,373 583,193 516,166 104,175
28,35 147,334 116,222 180,275
56,410 259,39 119,283 553,442
0,121 201,44 286,90 361,117
458,398 95,415 28,109 589,124
68,200 355,415 167,293 53,389
313,161 52,75 320,9 367,88
77,379 429,315 381,27 532,101
628,143 251,38 269,320 577,466
323,252 351,299 506,219 20,407
588,224 59,215 63,63 121,423
181,314 70,430 364,477 14,10
142,383 537,407 39,349 548,383
290,202 583,76 293,224 502,462
309,337 88,25 238,65 299,271
273,453 154,227 226,376 516,89
31,172 19,347 540,100 217,364
377,263 620,406 93,144 49,154
608,267 161,151 637,217 416,176
554,327 281,387 303,294 338,421
149,363 175,460 292,109 569,137
586,380 306,402 217,379 327,227
126,461 247,205 587,329 248,39
566,19 45,91 118,343 107,293
245,294 220,440 562,247 165,166
63,235 416,368 534,355 315,185
294,300 564,214 434,132 100,385
369,256 444,382 419,255 29,402
49,113 362,182 630,213 563,418
177,62 101,271 338,23 377,233
46,161 532,322 230,315 91,357
390,296 171,225 637,271 616,312
415,182 615,85 557,88 16,98
214,201 514,479 184,455 230,219
467,330 328,200 301,9 12,231
119,56 189,196 83,259 494,120
218,57 323,377 263,109 213,134
630,444 123,83 566,155 470,46
575,187 318,157 41,401 584,422
406,426 172,70 517,157 11,401
589,430 387,376 252,424 32,388
173,474 13,476 562,0 553,62
51,415 403,193 228,92 522,431
420,68 565,319 295,245 182,274
375,112 502,57 633,60 410,260
106,90 207,106 132,279 456,129
55,41 177,476 287,194 520,200
149,330 412,25 74,148 588,234
483,449 82,430 339,472 205,273
24,425 600,38 47,217 49,231
64,302 331,297 441,181 167,23
160,398 633,217 150,153 528,57
101,465 253,27 586,340 120,423
521,412 622,42 560,145 82,105
546,154 498,349 495,98 577,273
569,176 35,340 364,22 58,400
621,194 302,373 359,188 64,359
421,29 165,459 106,171 289,388
231,37 194,92 369,340 308,229
522,12 481,44 304,178 330,336
154,309 61,403 222,324 107,404
371,155 568,116 623,275 104,392
165,115 374,57 402,442 358,477
335,70 381,181 109,139 590,87
324,150 120,432 578,415 231,382
516,237 69,279 494,247 352,257
442,416 271,241 339,379 3,431
241,140 542,241 10,10 332,321
288,317 270,333 105,477 583,474
271,210 367,4 582,17 95,106
587,137 154,152 108,458 415,17
174,415 302,227 561,44 461,2
273,252 69,92 307,210 341,275
194,104 352,74 329,148 97,130
573,177 212,8 493,365 572,1
622,180 335,421 74,268 75,168
123,19 244,436 326,358 530,164
14,129 414,59 165,235 175,429
588,469 626,35 431,245 22,435
267,378 272,23 118,148 217,192
14,293 234,415 119,474 68,252
175,344 220,416 296,401 56,209
543,346 330,79 478,347 176,77
561,367 440,371 460,420 128,141
44,464 603,402 502,364 362,122
199,77 331,448 489,413 376,253
228,286 142,309 350,187 631,400
581,142 136,91 350,134 593,80
293,10 319,202 133,314 311,410
397,259 165,234 332,178 518,216
20,43 358,18 476,183 568,230
106,97 1,227 382,114 113,228
180,9 96,243 266,21 125,282
380,392 82,458 183,193 59,469
73,113 281,97 80,281 45,432
467,433 458,2 323,193 473,35
418,473 331,34 388,319 348,236
212,264 220,186 616,260 119,49
607,236 73,403 28,122 572,280
318,314 398,254 60,249 557,477
59,291 635,14 550,23 299,204
135,74 391,257 636,120 289,231
160,359 586,462 215,434 180,464
14,447 107,359 237,473 471,168
411,114 252,35 396,351 302,473
563,79 615,169 91,217 491,232
519,12 320,237 87,73 70,38
341,86 31,325 379,362 468,110
151,183 553,118 310,338 318,348
616,77 470,242 3,388 488,237
214,226 632,133 236,314 64,19
276,57 26,466 395,231 231,361
508,308 347,383 594,266 513,290
398,456 116,202 15,79 348,400
185,247 109,180 564,42 374,337
462,274 355,331 283,267 91,391
406,325 521,59 12,82 185,254
367,128 92,95 86,154 390,140
289,224 429,454 192,437 159,463
580,251 492,364 317,305 637,231
23,225 152,273 249,324 234,173
35,184 595,72 409,305 436,107
96,55 284,388 62,233 107,153
494,52 552,474 632,235 284,16
578,110 438,80 580,429 203,370
142,259 163,397 122,420 394,117
308,354 235,17 166,227 64,308
413,351 551,145 16,444 356,177
5,239 636,22 149,196 293,422
548,302 606,331 98,328 114,285
559,244 16,345 58,388 444,163
51,114 446,253 319,226 26,401
189,106 288,166 189,246 444,426
638,235 207,106 359,202 2,197
407,22 103,434 50,465 339,101
128,463 498,361 387,434 545,466
369,93 192,232 422,289 640,408
477,319 33,349 483,25 579,394
129,274 175,66 88,417 537,432
421,439 635,325 430,320 262,222
304,274 494,191 601,375 557,49
503,152 307,108 577,154 96,299
556,444 446,62 524,461 620,311
519,143 264,120 508,417 210,31
457,16 169,41 609,0 492,156
291,292 167,193 396,41 420,123
83,193 509,60 623,416 209,297
48,52 239,38 604,464 244,212
115,94 290,357 436,105 0,179
640,59 449,345 156,232 326,323
251,61 201,418 32,55 624,360
396,188 376,201 313,17 386,407
97,43 124,430 226,150 378,151
358,451 382,363 303,308 532,395
612,12 506,303 217,196 606,406
154,448 5,128 557,193 362,317
119,445 401,376 412,338 505,208
229,344 85,188 633,114 443,220
217,175 595,332 217,457 420,124
221,20 126,298 415,236 152,63
41,86 181,303 300,214 629,335
338,317 63,300 489,144 201,0
477,147 424,326 449,386 205,97
277,337 181,136 414,130 480,479
473,404 356,279 239,267 307,58
222,346 400,105 525,16 635,87
179,440 377,346 125,180 139,175
246,418 589,255 502,175 214,261
349,239 126,106 425,223 75,132
624,100 136,123 179,130 579,244
384,20 71,142 519,349 111,261
537,64 64,257 41,365 11,428
380,356 579,449 572,349 453,56
607,348 320,16 536,110 194,377
346,120 543,74 600,450 629,10
155,380 34,321 516,254 591,200
229,352 47,370 426,59 414,141
197,295 5,192 253,316 405,451
522,60 501,283 374,399 64,414
347,275 490,167 467,474 466,57
358,356 620,299 295,448 389,170
8,258 510,389 149,271 330,300
496,214 462,215 542,360 504,394
295,294 304,130 148,186 502,284
353,462 154,114 170,390 630,345
304,236 529,368 499,456 500,471
41,448 629,85 437,13 571,410
11,446 45,148 522,369 615,465
124,55 390,170 324,205 446,458
181,173 492,278 298,89 540,455
5,473 590,444 495,383 487,470
